# PacketIQ bundled feed: ThreatFox IOCs (recent)
# Source : abuse.ch ThreatFox https://threatfox.abuse.ch
# Format : ioc<TAB>type<TAB>malware
# Snapshot: 2026-06-08 19:42 UTC  (refresh with: packetiq feeds update)
# Lines starting with '#' are ignored.
http://78.40.117.175:8000/xmrig	url	XMRIG
https://auyflxp.emshab.bet/67f96131-221b-4322-8c31-cbfd82a14546	url	Unknown malware
152.32.130.136:80	ip:port	RedTail
163.7.1.156:2375	ip:port	RedTail
104.234.155.104:2375	ip:port	RedTail
38.207.182.124:2375	ip:port	XMRIG
167.172.35.253:25001	ip:port	Kimwolf
206.189.109.161:25001	ip:port	Kimwolf
seuvsq.pablobet90.com	domain	ClearFake
eqzsjra.pasur21.com	domain	ClearFake
!k!.pasur21.com	domain	ClearFake
quyycf.parsball.casino	domain	ClearFake
43.143.145.187:80	ip:port	BEACON
lvjekhq.penality.bet	domain	ClearFake
!k!.penality.bet	domain	ClearFake
015bj63k.parspoker90.com	domain	ClearFake
puygyxc6.parspoker90.com	domain	ClearFake
54.179.134.249:8084	ip:port	VShell
204.152.221.185:80	ip:port	VShell
38.55.194.135:11013	ip:port	VShell
47.83.145.123:8084	ip:port	VShell
14.103.181.103:10088	ip:port	VShell
rwnkdep.penality.casino	domain	ClearFake
penality.casino	domain	ClearFake
qlggges.penaltibazi.com	domain	ClearFake
!k!.penaltibazi.com	domain	ClearFake
nnunvu.jamjahani.football	domain	ClearFake
85.121.4.107:8080	ip:port	BEACON
85.121.4.107:80	ip:port	BEACON
wfmbnyx.penalti.bet	domain	ClearFake
!k!.penalti.bet	domain	ClearFake
penalti.bet	domain	ClearFake
et8095ov.parspoker.casino	domain	ClearFake
jgjikxq.penalti.website	domain	ClearFake
!k!.penalti.website	domain	ClearFake
jvlckru.penalty.casino	domain	ClearFake
idwfsf.jamjahani.cash	domain	ClearFake
et5qogz2.one1xbet.promo	domain	ClearFake
nqbecrh.one1x.bet	domain	ClearFake
g2z2cnlz.pascal.casino	domain	ClearFake
pascal.casino	domain	ClearFake
5bksyseg.betistmobil.com	domain	ClearFake
zfrfayl.one1xbet.app	domain	ClearFake
l9tynneu.mybookieiran.com	domain	ClearFake
ofin6ctx.mybookieiran.com	domain	ClearFake
165.154.227.66:8080	ip:port	BEACON
165.154.227.66:443	ip:port	BEACON
http://176.65.139.151/Sakura.sh	url	Mirai
221.130.29.85:2375	ip:port	Kinsing
107.172.252.155:2375	ip:port	RedTail
47.253.5.130:2375	ip:port	RedTail
118.26.111.107:80	ip:port	RedTail
31.77.156.62:80	ip:port	RedTail
89.125.255.5:4321	ip:port	AdaptixC2
80.253.249.67:2404	ip:port	Remvio
80.66.72.174:8080	ip:port	AdaptixC2
60.191.87.107:4506	ip:port	DeimosC2
45.13.212.232:4321	ip:port	AdaptixC2
43.136.92.170:31337	ip:port	Sliver
43.136.92.170:8443	ip:port	Sliver
31.57.184.154:2505	ip:port	AsyncRAT
209.99.188.193:4323	ip:port	AdaptixC2
182.23.2.163:17001	ip:port	Remvio
172.81.61.108:2030	ip:port	AsyncRAT
154.94.232.165:4321	ip:port	AdaptixC2
146.70.41.174:3000	ip:port	Evilginx
147.124.210.158:7707	ip:port	AsyncRAT
138.9.118.222:8015	ip:port	Remvio
137.184.163.27:5613	ip:port	Unknown malware
a96ampff.mrgreenbetiran.com	domain	ClearFake
ksaj1cgw.mrgreenbetiran.com	domain	ClearFake
avygupe.one1xbet.casino	domain	ClearFake
mqbjnx.jamjahani.app	domain	ClearFake
frans-meijers.nl	domain	NanoCore
ilmlvxt.lolsurpriseball.com	domain	ClearFake
bvnvrjx.kvbel.com	domain	ClearFake
194.182.79.61:5038	ip:port	DCRat
1.14.59.224:8888	ip:port	DCRat
69.167.11.229:443	ip:port	DCRat
77.93.157.134:8081	ip:port	VShell
70.39.203.7:8085	ip:port	VShell
207.56.119.59:777	ip:port	ValleyRAT
hdkkxsm.kbshavanese.com	domain	ClearFake
207.56.119.59:888	ip:port	ValleyRAT
23.160.168.174:4444	ip:port	RatonRAT
3mm5jtvt.mrbet90.com	domain	ClearFake
http://inini.kesug.com/maith.php	url	Kimsuky
s1s2jfjh.mrbet90.com	domain	ClearFake
94.26.3.180:56002	ip:port	ResolverRAT
94.26.3.180:56003	ip:port	ResolverRAT
172.86.93.229:56003	ip:port	ResolverRAT
209.99.185.216:1013	ip:port	ResolverRAT
103.97.131.179:56002	ip:port	ResolverRAT
94.26.3.52:56003	ip:port	ResolverRAT
192.109.200.22:56001	ip:port	ResolverRAT
193.202.84.1:8080	ip:port	ResolverRAT
193.233.198.38:56002	ip:port	ResolverRAT
45.156.87.169:5631	ip:port	ResolverRAT
144.31.191.160:56002	ip:port	ResolverRAT
116.213.43.144:444	ip:port	ResolverRAT
45.138.16.104:56003	ip:port	ResolverRAT
31.56.209.105:56001	ip:port	ResolverRAT
151.243.250.237:56002	ip:port	ResolverRAT
77.83.39.141:56002	ip:port	ResolverRAT
77.83.39.141:56003	ip:port	ResolverRAT
120.55.246.213:8443	ip:port	BEACON
203.88.125.186:31337	ip:port	Sliver
149.12.67.99:445	ip:port	Xtreme RAT
169.239.130.20:80	ip:port	Mirai
95.59.142.69:2375	ip:port	RedTail
aptabase.jesfeoqrj3.xyz	domain	AndroRAT
bantamoro.icu	domain	Unknown malware
151.243.113.33:9000	ip:port	Unknown Stealer
dataramara.icu	domain	Unknown malware
davalnd.top	domain	Unknown malware
151.243.113.33:443	ip:port	Unknown Stealer
151.243.113.57:443	ip:port	Unknown Stealer
176.65.139.126:2701	ip:port	Mirai
43.99.110.114:8888	ip:port	BEACON
119.91.78.3:808	ip:port	BEACON
165.154.227.66:80	ip:port	BEACON
lastnight.info	domain	Unknown malware
lightsnow.info	domain	Unknown malware
lbgkfp.jamjahani2026.football	domain	ClearFake
boixyye.jogodobicho.games	domain	ClearFake
lishman.io	domain	NanoCore
172.111.169.79:9702	ip:port	Remvio
196.251.107.114:24033	ip:port	Remvio
38.60.250.187:443	ip:port	NanoCore
yxjmsvr.jamjahani.world	domain	ClearFake
ugmitqk.one1xbet.poker	domain	ClearFake
qtcfxojh.mostbetresmi.site	domain	ClearFake
jqx88sge.mostbetresmi.site	domain	ClearFake
2dz4gggg.betgopro.com	domain	ClearFake
avhbto.yasbet90.com	domain	ClearFake
aarcyyo.one1xbet.net	domain	ClearFake
!k!.one1xbet.net	domain	ClearFake
jrnxmey.one1xbet.casino	domain	ClearFake
one1xbet.casino	domain	ClearFake
154.198.49.31:8080	ip:port	BEACON
154.198.49.31:443	ip:port	BEACON
167.71.233.187:8080	ip:port	BEACON
8.217.179.11:28091	ip:port	VShell
lzsmmza.one1xbet.app	domain	ClearFake
one1xbet.app	domain	ClearFake
efd7fi03.monti.bet	domain	ClearFake
eor4l2gc.monti.bet	domain	ClearFake
lfrzjdk.one1x.bet	domain	ClearFake
ivqivx.xenicalby6.com	domain	ClearFake
!k!.one1x.bet	domain	ClearFake
njhhbmh.olabahiskayit.com	domain	ClearFake
!k!.olabahiskayit.com	domain	ClearFake
167.71.233.187:80	ip:port	BEACON
47.101.51.235:8080	ip:port	BEACON
47.101.51.235:80	ip:port	BEACON
gqmalnx.ogwil.bet	domain	ClearFake
!k!.ogwil.bet	domain	ClearFake
ogwil.bet	domain	ClearFake
!k!.oghab.bet	domain	ClearFake
oghab.bet	domain	ClearFake
60hx33ds.minescasino.bet	domain	ClearFake
ajm1kklw.minescasino.bet	domain	ClearFake
minescasino.bet	domain	ClearFake
geovin.bet404farsi.com	domain	ClearFake
kvzkqjf.ninjafruitcubes.bet	domain	ClearFake
!k!.ninjafruitcubes.bet	domain	ClearFake
35.225.227.214:443	ip:port	BEACON
nbabet.promo	domain	ClearFake
nbabet.org	domain	ClearFake
!k!.nbabet.bet	domain	ClearFake
mhjzma3p.betebetwin.com	domain	ClearFake
knstbms.nardtakhte.app	domain	ClearFake
nardtakhte.app	domain	ClearFake
4h79jvxe.metrobahiscark.com	domain	ClearFake
5iet65p3.metrobahiscark.com	domain	ClearFake
lvgnygm.nannafreving.com	domain	ClearFake
!k!.nannafreving.com	domain	ClearFake
35.225.227.214:80	ip:port	BEACON
ylccwf.jamjahani.games	domain	ClearFake
35.225.227.214:8080	ip:port	BEACON
103.51.147.252:80	ip:port	VShell
enkkxbi.n1betiran.com	domain	ClearFake
154.198.49.31:80	ip:port	BEACON
!k!.n1betiran.com	domain	ClearFake
monalisadebatom.com.br	domain	StrelaStealer
ybyvozc.jamjahani.vip	domain	ClearFake
154.88.97.37:8884	ip:port	VShell
dbnnsjv.mangobetfarsi.com	domain	ClearFake
md7buqog.melbetturkiye.org	domain	ClearFake
melbetturkiye.org	domain	ClearFake
npawoli.jamjahani.world	domain	ClearFake
hetljl.jamjahani.football	domain	ClearFake
rvlpcvr.jogodobicho.games	domain	ClearFake
viopkdh.kbshavanese.com	domain	ClearFake
39.96.6.91:8084	ip:port	VShell
173.249.41.141:443	ip:port	Havoc
209.99.189.198:8080	ip:port	QuasarRAT
13.140.132.118:443	ip:port	Havoc
95.211.182.120:6794	ip:port	AsyncRAT
91.221.191.167:4323	ip:port	AdaptixC2
5.230.201.36:6606	ip:port	AsyncRAT
5.230.201.242:1994	ip:port	DCRat
46.151.182.243:55380	ip:port	DCRat
2.26.75.239:1971	ip:port	Remvio
192.159.99.26:6969	ip:port	AsyncRAT
192.177.111.89:7788	ip:port	Remvio
185.192.124.218:2177	ip:port	DCRat
158.94.211.253:7777	ip:port	DCRat
157.254.223.135:2600	ip:port	AsyncRAT
156.225.22.201:1337	ip:port	AdaptixC2
7tzr8pjb.mattheneus-healthcare.com	domain	ClearFake
s3unirpm.bet90land.com	domain	ClearFake
1314180598-d1gxufiq1h.ap-guangzhou.tencentscf.com	domain	BEACON
is34r2fh.marc90bet.com	domain	ClearFake
923nr8dp.chloroquineser.com	domain	ClearFake
po9isauo.bet90boro.com	domain	ClearFake
!k!.mangobetfarsi.com	domain	ClearFake
v47m17r8.cerocarey.com	domain	ClearFake
!k!.lolsurpriseball.com	domain	ClearFake
154.12.86.154:55555	ip:port	BEACON
154.12.86.154:8889	ip:port	BEACON
154.12.86.154:9004	ip:port	BEACON
34bbeito.canlibahis1xbet.click	domain	ClearFake
!k!.kvbel.com	domain	ClearFake
!k!.kbshavanese.com	domain	ClearFake
156.245.235.51:80	ip:port	BEACON
47.101.51.235:443	ip:port	BEACON
85.121.4.107:443	ip:port	BEACON
101.201.111.98:81	ip:port	BEACON
167.71.233.187:443	ip:port	BEACON
91.215.85.121:8849	ip:port	DCRat
zvxeaqm.jogodobicho.games	domain	ClearFake
6ju7fjjz.bordoo.bet	domain	ClearFake
4lm4v3bu.bet404.games	domain	ClearFake
113.45.226.61:80	ip:port	BEACON
38.14.248.138:8080	ip:port	BEACON
vvxcqgv.jamjahani.world	domain	ClearFake
zxuq0oha.bord90.bet	domain	ClearFake
piciidq.jamjahani.vip	domain	ClearFake
http://2flowers-my.xyz/c2sock	url	Lumma Stealer
http://vipcloud-my.xyz/c2sock	url	Lumma Stealer
http://gstatic-node.io/c2sock	url	Lumma Stealer
http://solopodvip-my.xyz/c2sock	url	Lumma Stealer
http://winhttp.dll/c2sock	url	Lumma Stealer
http://82.117.255.80/c2sock	url	Lumma Stealer
http://195.123.226.91/c2sock	url	Lumma Stealer
http://195.123.226.167/c2sock	url	Lumma Stealer
groupewadesecurity.com	domain	Rhadamanthys
saludmasculina-mx.buzz	domain	Rhadamanthys
sihat-alrajul-ar.buzz	domain	Rhadamanthys
salud-masculina-mex.buzz	domain	Rhadamanthys
sihat-alrajul-bro.buzz	domain	Rhadamanthys
sihat-alrajul-bf.buzz	domain	Rhadamanthys
salud-masculina-mexic.buzz	domain	Rhadamanthys
sihat-alrajul-poc.buzz	domain	Rhadamanthys
reclaimremedy.vip	domain	Rhadamanthys
insightinnovation.info	domain	Rhadamanthys
cipherinsight.info	domain	Rhadamanthys
sihat-alrajul-go.buzz	domain	Rhadamanthys
sihat-alrajul-iq.buzz	domain	Rhadamanthys
sihat-alrajul-aro.buzz	domain	Rhadamanthys
sihat-alrajul-ira.buzz	domain	Rhadamanthys
sihat-alrajul-pou.buzz	domain	Rhadamanthys
labibsyagakport.com	domain	Rhadamanthys
sihat-alrajul-qe.buzz	domain	Rhadamanthys
refundrescue.info	domain	Rhadamanthys
koloosdas.life	domain	Rhadamanthys
http://196.251.107.104/Psd8eZaW/index.php	url	Amadey
temp.logicfrontier.cc	domain	Unknown malware
https://pas.sm188star.top/	url	Vidar
pas.sm188star.top	domain	Vidar
kaxofkea.bizbetslot.net	domain	ClearFake
zbc7yta5.taktiik.bet	domain	ClearFake
38.47.226.41:8080	ip:port	BEACON
101.43.103.154:443	ip:port	BEACON
e6ce6uwg.bingobet90.com	domain	ClearFake
45.118.133.200:80	ip:port	BEACON
1822jtv8.betwoonuyelik.com	domain	ClearFake
wp0ljlux.betwana.casino	domain	ClearFake
6go1tq9f.takbet90.bet	domain	ClearFake
mjdkxzn7.betvolleyball.net	domain	ClearFake
149.104.29.125:80	ip:port	BEACON
87.107.191.39:53	ip:port	BEACON
ns2.newchatsits.ir	domain	BEACON
ns1.newchatsits.ir	domain	BEACON
62.109.19.44:443	ip:port	Havoc
207.174.2.85:7997	ip:port	DCRat
182.23.2.163:12364	ip:port	Remvio
zttxgpqq.jacksorbetter.casino	domain	ClearFake
o2w2806g.tagat120art.com	domain	ClearFake
1v55nk51.irantennis.bet	domain	ClearFake
1djqvowq.iaap2019.com	domain	ClearFake
pas.canamrent.com	domain	Vidar
https://pas.canamrent.com/	url	Vidar
volleyball.vin	domain	ClearFake
pacsuhw1.pishbini90.bet	domain	ClearFake
volleyball.poker	domain	ClearFake
owps0tha.staffbulldesign.com	domain	ClearFake
bnhxiy.yasbetapp.com	domain	ClearFake
gh6fn4zq.i90.bet	domain	ClearFake
119.45.166.6:9443	ip:port	BEACON
64.94.85.14:4321	ip:port	AdaptixC2
5.249.160.112:7443	ip:port	Unknown malware
195.26.86.134:7443	ip:port	Unknown malware
193.149.190.156:7443	ip:port	Unknown malware
182.23.2.163:58222	ip:port	Remvio
182.23.2.163:10401	ip:port	Remvio
182.23.2.163:11742	ip:port	Remvio
158.247.194.144:80	ip:port	Havoc
edfwndp0.chloroquineser.com	domain	ClearFake
kgebll.xenicalby6.com	domain	ClearFake
!z!.yektbet.bet	domain	ClearFake
!z!.yekbetiran.com	domain	ClearFake
kazwbt9n.2026.futbol	domain	ClearFake
xcpvjq6r.cerocarey.com	domain	ClearFake
jaamdesign.com	domain	Mirai
stoplooking1.botlesscucks.st	domain	Mirai
stoplooking2.botlesscucks.st	domain	Mirai
dxhook.lol	domain	Mirai
fer1.duckdns.org	domain	Mirai
youareall.botlesscucks.st	domain	Mirai
musika.botlesscucks.st	domain	Mirai
happytugsmassage.com	domain	Mirai
n058152033245.netvigator.com	domain	Mirai
stoplooking.botlesscucks.st	domain	Mirai
f0rfdtvf.canlibahis1xbet.click	domain	ClearFake
4q4880m7.bwin90.bet	domain	ClearFake
3p1x6btm.1xbet90.bet	domain	ClearFake
89.124.78.101:80	ip:port	Amadey
gqjz709j.bordoo.bet	domain	ClearFake
5.230.201.36:8808	ip:port	AsyncRAT
34.202.161.96:53	ip:port	BEACON
updates.fisgloval.com	domain	BEACON
jzl98lpw.betbuilder.promo	domain	ClearFake
ne6nzi7r.1shart.bet	domain	ClearFake
7aaxg4kb.betbatis.com	domain	ClearFake
182.23.2.163:2046	ip:port	Remvio
163.172.174.237:443	ip:port	BruteRatel
163.172.174.237:80	ip:port	BruteRatel
5ay2qa01.electriccrash.bet	domain	ClearFake
6vk8lpd5.betball90.casino	domain	ClearFake
!z!.emshab.bet	domain	ClearFake
107.150.105.91:8443	ip:port	BEACON
ex7gv4y7.bet90land.com	domain	ClearFake
124.222.155.113:8443	ip:port	BEACON
mlcos.baidudns.org	domain	BEACON
api1.haedalcompany.com	domain	BEACON
bofcv8ir.bet90boro.com	domain	ClearFake
120.26.208.96:80	ip:port	BEACON
3i8e3aty.ef90bet.com	domain	ClearFake
fq5lyk18.bet404.games	domain	ClearFake
154.12.86.154:44444	ip:port	BEACON
6dg7sjam.bet404farsi.com	domain	ClearFake
91.92.241.80:8848	ip:port	DCRat
82.23.246.160:8848	ip:port	DCRat
185.72.9.227:8848	ip:port	DCRat
182.23.2.163:49002	ip:port	Remvio
172.238.15.96:9443	ip:port	NetSupportManager RAT
156.247.40.190:8848	ip:port	DCRat
155.103.70.198:13408	ip:port	Remvio
140.235.16.223:7203	ip:port	DCRat
t7gjz81d.bet360pro.bet	domain	ClearFake
ty7zctpt.bet303casino.com	domain	ClearFake
107.150.105.91:8080	ip:port	BEACON
204.194.49.142:80	ip:port	BEACON
gud6pt4u.bet212.casino	domain	ClearFake
04gzr1uh.alternatifdekorasyon.com	domain	ClearFake
db7orl54.bet120xpro.com	domain	ClearFake
8i927m8y.bcgamefarsi.com	domain	ClearFake
7g5swyfn.bazipoop.com	domain	ClearFake
xrb3ppl3.akharinbama.ir	domain	ClearFake
t0uo8kf9.basketballiran.com	domain	ClearFake
20.220.29.224:8443	ip:port	Havoc
194.26.192.57:1024	ip:port	DCRat
182.23.2.163:47984	ip:port	Remvio
172.81.61.20:7997	ip:port	DCRat
168.144.36.228:7443	ip:port	Unknown malware
147.124.210.158:8808	ip:port	AsyncRAT
8vjdfz8n.basketballiran.bet	domain	ClearFake
4ly606b9.aftabsport.ir	domain	ClearFake
bqm57dpz.betgit.casino	domain	ClearFake
121.127.253.248:4782	ip:port	QuasarRAT
2os894vl.betfire90.bet	domain	ClearFake
bejow65678-31238.portmap.host	domain	DCRat
114.134.187.38:8443	ip:port	BEACON
5yohaely.betexper.bet	domain	ClearFake
209.200.246.194:11544	ip:port	BEACON
b33gup3p.betbet.city	domain	ClearFake
ozmhw80r.adabiyat.org	domain	ClearFake
82.23.246.160:12159	ip:port	DCRat
204.194.50.173:7443	ip:port	Unknown malware
182.23.2.163:10399	ip:port	Remvio
156.247.40.190:12159	ip:port	DCRat
6aq224cu.luxerabet100.com	domain	ClearFake
124.222.155.113:80	ip:port	BEACON
sun8i9tk.luxerabet1000.com	domain	ClearFake
118.89.203.103:9999	ip:port	BEACON
118.89.203.103:80	ip:port	BEACON
yzqawgz5.7lf.net	domain	ClearFake
8.134.70.73:8112	ip:port	VShell
106.75.7.239:7777	ip:port	VShell
8.163.104.36:80	ip:port	BEACON
110.42.239.240:15588	ip:port	VShell
107.173.144.112:8086	ip:port	VShell
vrlh0wdy.eutoor.com	domain	ClearFake
b7tibc5u.luxerabet1000.com	domain	ClearFake
pf6n62u7.luxerabet5.com	domain	ClearFake
23q34ztp.luxerabet1.com	domain	ClearFake
0u9irsk6.luxerabet10.com	domain	ClearFake
45.198.224.19:4321	ip:port	AdaptixC2
195.246.230.99:7443	ip:port	Unknown malware
155.103.70.198:13407	ip:port	Remvio
155.103.71.115:13408	ip:port	Remvio
cspzm3hg.luxerabet1068.com	domain	ClearFake
r8cgf6ux.luxerabet100.com	domain	ClearFake
kele12.vip	domain	Gh0st RAT
k7elan-43083.portmap.host	domain	Lime-Worm
45.76.203.112:7443	ip:port	Unknown malware
t6h2yu60.luxerabet1000.com	domain	ClearFake
ps10z3qz.eutoor.com	domain	ClearFake
152.42.132.37:25001	ip:port	Kimwolf
209.38.33.37:25001	ip:port	Kimwolf
ff4ekbmd.7lf.net	domain	ClearFake
113.44.136.127:8087	ip:port	BEACON
192.159.99.21:5080	ip:port	AsyncRAT
182.23.2.163:9060	ip:port	Remvio
15.204.255.172:7443	ip:port	Unknown malware
7d6da0ri.axee.net	domain	ClearFake
sax166rh.funkboi.com	domain	ClearFake
cw5zuej3.baxus.net	domain	ClearFake
96mjt1sb.axee.net	domain	ClearFake
gfwbeo2g.7lf.net	domain	ClearFake
4iod03t4.eutoor.com	domain	ClearFake
0nwfyg62.onja1bet.com	domain	ClearFake
45.150.34.117:443	ip:port	Havoc
182.23.2.163:11166	ip:port	Remvio
178.16.54.48:443	ip:port	Eye Pyramid
178.16.52.47:443	ip:port	Eye Pyramid
a0sadcof.ogabbet.com	domain	ClearFake
9nwu3map.jetform.football	domain	ClearFake
cnc.reaperc2.xyz	domain	Mirai
82.156.224.184:443	ip:port	Havoc
a1bpvfc4.enfejar2.com	domain	ClearFake
509ukk9c.enf90.vip	domain	ClearFake
6feq96px.eutoor.com	domain	ClearFake
klga3rph.easyprocode.com	domain	ClearFake
35.75.218.153:80	ip:port	BruteRatel
2.58.56.50:2404	ip:port	Remvio
182.23.2.163:11327	ip:port	Remvio
176.65.139.144:80	ip:port	Mirai
p4nkss83.alsulmicpa.com	domain	ClearFake
mub.atvrent.com	domain	Vidar
99ytipqf.mayochem.com	domain	ClearFake
165.22.225.218:5443	ip:port	BEACON
38.181.42.160:443	ip:port	BEACON
82.157.52.180:443	ip:port	BEACON
176.65.149.124.ptr.pfcloud.network	domain	Mirai
49.233.215.164:443	ip:port	BEACON
47.116.211.215:443	ip:port	BEACON
47.103.95.85:80	ip:port	BEACON
gnetier6.hegong-tools.com	domain	ClearFake
mjvdhq4d.destek1.com	domain	ClearFake
k5k1f5zd.cloudzone.tr	domain	ClearFake
176.97.124.68:443	ip:port	BEACON
1aed1cm5.cloudzone.com.tr	domain	ClearFake
176.97.124.68:53	ip:port	BEACON
154.38.114.115:53	ip:port	BEACON
ds.metric-take-datadqct.com	domain	BEACON
eg125q1i.dvfb-vn.com	domain	ClearFake
182.23.2.163:1477	ip:port	Remvio
182.23.2.163:1135	ip:port	Remvio
252rti6f.letrungkien.info	domain	ClearFake
iiamtrbo.liketudong.biz	domain	ClearFake
as59n9n3.photoshopvn.net	domain	ClearFake
64.89.160.44:7777	ip:port	DCRat
37d389gt.botvn.net	domain	ClearFake
107.151.246.172:7890	ip:port	BEACON
5pfvza4o.cretasoft.gr	domain	ClearFake
64.176.73.125:443	ip:port	pupy
31.57.184.154:2503	ip:port	AsyncRAT
182.23.2.163:6088	ip:port	Remvio
172.81.61.226:5202	ip:port	DCRat
155.103.71.115:13407	ip:port	Remvio
czf2txr8.asion.gr	domain	ClearFake
82.157.52.180:80	ip:port	BEACON
64.89.160.44:1000	ip:port	AsyncRAT
cafebabe.su	domain	Mirai
qiwiqfdb.botvn.net	domain	ClearFake
b53jdkck.photoshopvn.net	domain	ClearFake
45cbh9h6.liketudong.biz	domain	ClearFake
84.32.41.227:443	ip:port	Remvio
47.236.24.112:443	ip:port	Havoc
157.20.182.17:1997	ip:port	AsyncRAT
fxxqmo5b.letrungkien.info	domain	ClearFake
ouqk5pur.dvfb-vn.com	domain	ClearFake
x2jjzvnd.dichvuff.com	domain	ClearFake
e0vt7hv0.saostar.biz	domain	ClearFake
223.26.59.226:32354	ip:port	BEACON
81729sv5.stgsolar.hu	domain	ClearFake
46.225.66.210:4321	ip:port	AdaptixC2
38.54.63.135:4321	ip:port	AdaptixC2
182.23.2.163:6407	ip:port	Remvio
157.20.182.18:1973	ip:port	AsyncRAT
155.103.71.146:776	ip:port	Remvio
114.132.190.121:4321	ip:port	AdaptixC2
pbm280yc.sieulike.biz	domain	ClearFake
gzxrgq4a.saostar.biz	domain	ClearFake
40.85.252.198:443	ip:port	Havoc
113.31.106.210:8088	ip:port	BEACON
sybxhd9s.stgsolar.hu	domain	ClearFake
t5kfgfm1.stgsolar.hu	domain	ClearFake
2dzxuao7.parossag.hu	domain	ClearFake
cr9i8up3.stgsolar.hu	domain	ClearFake
i0gxewzq.webuyurcar.com.au	domain	ClearFake
209.200.246.82:5663	ip:port	BEACON
htcaqoat.universaltyresautos.com.au	domain	ClearFake
635k6cma.uniquetilingsa.com.au	domain	ClearFake
49.233.81.84:4321	ip:port	AdaptixC2
43.140.219.30:7112	ip:port	RyukJoke
31.56.209.79:2404	ip:port	Remvio
27.102.137.139:2404	ip:port	Remvio
23.235.185.44:8848	ip:port	DCRat
209.99.184.51:7443	ip:port	Unknown malware
192.162.199.25:4321	ip:port	AdaptixC2
185.212.129.4:9000	ip:port	Evilginx
182.23.2.163:4452	ip:port	Remvio
172.86.109.7:443	ip:port	pupy
162.248.224.236:7492	ip:port	RansomHub
162.248.225.165:443	ip:port	RansomHub
162.248.225.165:8603	ip:port	RansomHub
162.248.224.236:443	ip:port	RansomHub
157.20.182.17:1444	ip:port	AsyncRAT
146.59.182.123:7443	ip:port	Unknown malware
134.199.170.120:3333	ip:port	Evilginx
13.213.58.233:7443	ip:port	Unknown malware
111.229.154.250:4321	ip:port	AdaptixC2
103.213.251.10:8443	ip:port	BianLian
1.14.172.47:4321	ip:port	AdaptixC2
vekdf8au.srlashnbrow.com.au	domain	ClearFake
s61j30vp.snugglebloom.com.au	domain	ClearFake
124.220.235.4:80	ip:port	BEACON
mub.depansm188.top	domain	Vidar
https://mub.depansm188.top/	url	Vidar
avjquzsd.seresniki.com	domain	ClearFake
dsc8ybog.schleer.hu	domain	ClearFake
209.200.246.82:7533	ip:port	BEACON
124.71.141.30:5003	ip:port	BEACON
118.89.79.131:6528	ip:port	BEACON
103.242.12.143:18443	ip:port	BEACON
nblvwres.stgsolar.hu	domain	ClearFake
119.29.117.194:443	ip:port	BEACON
194.236.215.200:443	ip:port	DanaBot
192.30.243.28:36812	ip:port	Remvio
192.30.243.28:8638	ip:port	Remvio
190.255.90.152:6010	ip:port	DCRat
185.212.129.6:9000	ip:port	Evilginx
185.212.129.146:9000	ip:port	Evilginx
182.23.2.163:2345	ip:port	Remvio
172.82.64.235:444	ip:port	AsyncRAT
168.144.36.228:9000	ip:port	pupy
158.94.208.29:207	ip:port	DCRat
157.254.223.135:2700	ip:port	AsyncRAT
157.20.182.17:1339	ip:port	AsyncRAT
103.77.246.174:80	ip:port	Mirai
103.213.251.10:8444	ip:port	BianLian
dvzzer4n.parossag.hu	domain	ClearFake
198.44.177.179:8081	ip:port	BEACON
45.116.78.181:443	ip:port	BEACON
15.235.9.17:8000	ip:port	AsyncRAT
xqorxfh1.seresniki.com	domain	ClearFake
nwtca6gs.schleer.hu	domain	ClearFake
2c5gt5bd.seresniki.com	domain	ClearFake
gec56eyc.pczrt.hu	domain	ClearFake
hxoaa2b8.parossag.hu	domain	ClearFake
2b2eg8hr.otthonfelujitasprogram2024.hu	domain	ClearFake
1364170351-gsw88cee73.ap-guangzhou.tencentscf.com	domain	BEACON
82.197.69.156:8443	ip:port	Havoc
35.158.219.35:7443	ip:port	Unknown malware
31.57.184.154:7005	ip:port	AsyncRAT
192.237.187.145:5757	ip:port	NetSupportManager RAT
182.23.2.163:5013	ip:port	Remvio
182.23.2.163:58008	ip:port	Remvio
182.23.2.163:7615	ip:port	Remvio
182.23.2.163:13846	ip:port	Remvio
157.20.182.18:1444	ip:port	AsyncRAT
13.209.95.4:7443	ip:port	Unknown malware
5mk6bgje.stgsolar.hu	domain	ClearFake
lpo88ruu.seresniki.com	domain	ClearFake
jiesaida.cn	domain	ValleyRAT
kb2lqx8d.schleer.hu	domain	ClearFake
p5f6dr8y.padelconstruct.hu	domain	ClearFake
91.230.94.235:4321	ip:port	AdaptixC2
91.215.85.212:45423	ip:port	AdaptixC2
85.209.90.132:4321	ip:port	AdaptixC2
83.171.227.230:4321	ip:port	AdaptixC2
81.71.20.107:8989	ip:port	AdaptixC2
43.133.165.151:7443	ip:port	Unknown malware
27.102.138.15:7443	ip:port	Unknown malware
206.119.171.212:4333	ip:port	AdaptixC2
202.95.8.97:4321	ip:port	AdaptixC2
202.95.8.98:4321	ip:port	AdaptixC2
193.5.65.169:4348	ip:port	RansomHub
193.5.65.169:443	ip:port	RansomHub
172.86.76.218:443	ip:port	pupy
172.236.142.17:6933	ip:port	Unknown malware
165.154.205.4:53341	ip:port	AdaptixC2
155.103.71.135:56789	ip:port	Remvio
